head	relation	tail	head_type	tail_type
ENSG00000153922	involved_in	R-HSA-8939211	Gene	Pathway
ENSG00000153922	involved_in	R-HSA-9006931	Gene	Pathway
ENSG00000153922	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000133124	involved_in	R-HSA-2428924	Gene	Pathway
ENSG00000133124	annotated_with	GO:0007165	Gene	GO
ENSG00000133124	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000133124	involved_in	R-HSA-2404192	Gene	Pathway
ENSG00000133124	involved_in	R-HSA-9006934	Gene	Pathway
ENSG00000133124	involved_in	R-HSA-2428928	Gene	Pathway
ENSG00000137845	annotated_with	GO:0008284	Gene	GO
ENSG00000137845	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000137845	involved_in	R-HSA-5663202	Gene	Pathway
ENSG00000137845	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000119688	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000175274	annotated_with	GO:0008285	Gene	GO
ENSG00000148344	annotated_with	GO:0007165	Gene	GO
ENSG00000167548	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000167548	annotated_with	GO:0008284	Gene	GO
ENSG00000167548	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000167548	annotated_with	GO:0043627	Gene	GO
ENSG00000167548	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000167548	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000119185	annotated_with	GO:0008284	Gene	GO
ENSG00000119185	annotated_with	GO:0051897	Gene	GO
ENSG00000119185	annotated_with	GO:0008285	Gene	GO
ENSG00000120868	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000120868	involved_in	R-HSA-3700989	Gene	Pathway
ENSG00000120868	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000120868	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000141401	annotated_with	GO:0007165	Gene	GO
ENSG00000076984	annotated_with	GO:0045893	Gene	GO
ENSG00000076984	annotated_with	GO:0007165	Gene	GO
ENSG00000076984	involved_in	R-HSA-2454202	Gene	Pathway
ENSG00000076984	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000105185	annotated_with	GO:0008285	Gene	GO
ENSG00000105185	annotated_with	GO:0010628	Gene	GO
ENSG00000100462	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000100462	involved_in	R-HSA-5633007	Gene	Pathway
ENSG00000100462	involved_in	R-HSA-3700989	Gene	Pathway
ENSG00000100462	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000100462	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000109062	annotated_with	GO:0008285	Gene	GO
ENSG00000164362	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000149554	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000149554	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000149554	involved_in	R-HSA-5633007	Gene	Pathway
ENSG00000149554	involved_in	R-HSA-3700989	Gene	Pathway
ENSG00000149554	involved_in	R-HSA-9006934	Gene	Pathway
ENSG00000149554	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000149554	involved_in	R-HSA-5693532	Gene	Pathway
ENSG00000149554	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000120889	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000120889	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000120889	involved_in	R-HSA-3700989	Gene	Pathway
ENSG00000120889	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000120889	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000134138	annotated_with	GO:0009887	Gene	GO
ENSG00000134138	annotated_with	GO:0008284	Gene	GO
ENSG00000069966	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000069966	involved_in	R-HSA-8939211	Gene	Pathway
ENSG00000069966	annotated_with	GO:0007165	Gene	GO
ENSG00000069966	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000069966	involved_in	R-HSA-9009391	Gene	Pathway
ENSG00000069966	involved_in	R-HSA-9006931	Gene	Pathway
ENSG00000080986	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000099250	annotated_with	GO:0007165	Gene	GO
ENSG00000099250	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000099250	involved_in	R-HSA-194138	Gene	Pathway
ENSG00000099250	involved_in	R-HSA-9006934	Gene	Pathway
ENSG00000099250	annotated_with	GO:0009887	Gene	GO
ENSG00000138379	annotated_with	GO:0045893	Gene	GO
ENSG00000173535	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000173535	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000173535	involved_in	R-HSA-3700989	Gene	Pathway
ENSG00000173535	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000148606	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000135569	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000135569	annotated_with	GO:0007165	Gene	GO
ENSG00000135569	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000158186	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000158186	involved_in	R-HSA-5684996	Gene	Pathway
ENSG00000158186	involved_in	R-HSA-5683057	Gene	Pathway
ENSG00000158186	involved_in	R-HSA-5663202	Gene	Pathway
ENSG00000158186	involved_in	R-HSA-5673001	Gene	Pathway
ENSG00000158186	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000101182	annotated_with	GO:0000165	Gene	GO
ENSG00000101182	involved_in	R-HSA-5683057	Gene	Pathway
ENSG00000101182	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000101182	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000101182	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000101182	involved_in	R-HSA-5684996	Gene	Pathway
ENSG00000101182	involved_in	R-HSA-5673001	Gene	Pathway
ENSG00000101182	involved_in	R-HSA-5663202	Gene	Pathway
ENSG00000101182	involved_in	R-HSA-2454202	Gene	Pathway
ENSG00000101182	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000101182	involved_in	R-HSA-1257604	Gene	Pathway
ENSG00000101182	involved_in	R-HSA-9006925	Gene	Pathway
ENSG00000101182	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000113319	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000113319	involved_in	R-HSA-5684996	Gene	Pathway
ENSG00000113319	annotated_with	GO:0000165	Gene	GO
ENSG00000113319	involved_in	R-HSA-5683057	Gene	Pathway
ENSG00000113319	involved_in	R-HSA-5673001	Gene	Pathway
ENSG00000178814	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000126266	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000185897	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000119917	annotated_with	GO:0008285	Gene	GO
ENSG00000117595	annotated_with	GO:0007050	Gene	GO
ENSG00000117595	annotated_with	GO:0008285	Gene	GO
ENSG00000117595	annotated_with	GO:0045893	Gene	GO
ENSG00000172059	annotated_with	GO:0008285	Gene	GO
ENSG00000143816	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000143816	annotated_with	GO:0008285	Gene	GO
ENSG00000158955	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000276799	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000213977	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000104365	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000104365	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000104365	annotated_with	GO:0045893	Gene	GO
ENSG00000104365	involved_in	R-HSA-2454202	Gene	Pathway
ENSG00000127074	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000159788	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000129219	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-2219528	Gene	Pathway
ENSG00000124882	annotated_with	GO:0000165	Gene	GO
ENSG00000124882	involved_in	R-HSA-5683057	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-9006927	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-1227990	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-199418	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-8939211	Gene	Pathway
ENSG00000124882	annotated_with	GO:0008284	Gene	GO
ENSG00000124882	annotated_with	GO:0007165	Gene	GO
ENSG00000124882	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-1236394	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-5684996	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-5673001	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-9009391	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-9006931	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-9006934	Gene	Pathway
ENSG00000124882	annotated_with	GO:0009887	Gene	GO
ENSG00000124882	involved_in	R-HSA-1963640	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-5663202	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-2219530	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-9664565	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-1227986	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-1257604	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-6811558	Gene	Pathway
ENSG00000124882	annotated_with	GO:0051897	Gene	GO
ENSG00000124882	involved_in	R-HSA-9006925	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-9665686	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-1250347	Gene	Pathway
ENSG00000124882	involved_in	R-HSA-8848021	Gene	Pathway
ENSG00000124882	annotated_with	GO:0008285	Gene	GO
ENSG00000118680	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000185359	annotated_with	GO:0007165	Gene	GO
ENSG00000185359	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000185359	involved_in	R-HSA-9006934	Gene	Pathway
ENSG00000185359	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000185359	annotated_with	GO:0008285	Gene	GO
ENSG00000185359	annotated_with	GO:0010628	Gene	GO
ENSG00000087586	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000087586	involved_in	R-HSA-5633007	Gene	Pathway
ENSG00000087586	involved_in	R-HSA-3700989	Gene	Pathway
ENSG00000087586	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000087586	annotated_with	GO:0046777	Gene	GO
ENSG00000087586	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000058272	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000006194	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000006194	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000006194	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000082898	involved_in	R-HSA-8939211	Gene	Pathway
ENSG00000082898	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000082898	involved_in	R-HSA-5683057	Gene	Pathway
ENSG00000082898	involved_in	R-HSA-9009391	Gene	Pathway
ENSG00000082898	involved_in	R-HSA-9006931	Gene	Pathway
ENSG00000082898	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000107242	involved_in	R-HSA-6811558	Gene	Pathway
ENSG00000107242	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000107242	involved_in	R-HSA-9006925	Gene	Pathway
ENSG00000107242	involved_in	R-HSA-1257604	Gene	Pathway
ENSG00000107242	involved_in	R-HSA-199418	Gene	Pathway
ENSG00000104728	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000274726	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000173898	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000173898	involved_in	R-HSA-5684996	Gene	Pathway
ENSG00000173898	annotated_with	GO:0000165	Gene	GO
ENSG00000173898	involved_in	R-HSA-5683057	Gene	Pathway
ENSG00000173898	involved_in	R-HSA-5673001	Gene	Pathway
ENSG00000099381	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000099381	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000099381	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000132510	annotated_with	GO:0006338	Gene	GO
ENSG00000166398	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000126217	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000156140	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000198707	annotated_with	GO:0045893	Gene	GO
ENSG00000132694	annotated_with	GO:0045893	Gene	GO
ENSG00000132694	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000101665	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000101665	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000101665	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000101665	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000213341	involved_in	R-HSA-2219528	Gene	Pathway
ENSG00000213341	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000213341	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000213341	annotated_with	GO:0045893	Gene	GO
ENSG00000213341	involved_in	R-HSA-5663202	Gene	Pathway
ENSG00000213341	involved_in	R-HSA-2454202	Gene	Pathway
ENSG00000213341	involved_in	R-HSA-1257604	Gene	Pathway
ENSG00000213341	involved_in	R-HSA-9006925	Gene	Pathway
ENSG00000135111	annotated_with	GO:0008284	Gene	GO
ENSG00000135111	annotated_with	GO:0009887	Gene	GO
ENSG00000091879	involved_in	R-HSA-210993	Gene	Pathway
ENSG00000091879	annotated_with	GO:0007165	Gene	GO
ENSG00000139574	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000196911	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000130429	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000130429	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000163466	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000163466	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000111229	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000111229	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000030304	annotated_with	GO:0046777	Gene	GO
ENSG00000030304	annotated_with	GO:0010628	Gene	GO
ENSG00000030304	annotated_with	GO:0001934	Gene	GO
ENSG00000198625	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000198625	involved_in	R-HSA-6806003	Gene	Pathway
ENSG00000198625	involved_in	R-HSA-5633007	Gene	Pathway
ENSG00000198625	involved_in	R-HSA-3700989	Gene	Pathway
ENSG00000198625	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000198625	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000198625	involved_in	R-HSA-6804757	Gene	Pathway
ENSG00000198625	annotated_with	GO:0008285	Gene	GO
ENSG00000160685	annotated_with	GO:0010628	Gene	GO
ENSG00000171453	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000188313	annotated_with	GO:0010628	Gene	GO
ENSG00000122779	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000122779	involved_in	R-HSA-1226099	Gene	Pathway
ENSG00000122779	involved_in	R-HSA-5655302	Gene	Pathway
ENSG00000122779	involved_in	R-HSA-5663202	Gene	Pathway
ENSG00000103126	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000103126	involved_in	R-HSA-8939211	Gene	Pathway
ENSG00000103126	annotated_with	GO:0045893	Gene	GO
ENSG00000103126	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000103126	involved_in	R-HSA-5663202	Gene	Pathway
ENSG00000103126	involved_in	R-HSA-9006931	Gene	Pathway
ENSG00000103126	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000103126	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000103126	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000103126	annotated_with	GO:0001934	Gene	GO
ENSG00000164040	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000164458	annotated_with	GO:0007165	Gene	GO
ENSG00000120693	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000206282	involved_in	R-HSA-5684996	Gene	Pathway
ENSG00000206282	involved_in	R-HSA-5683057	Gene	Pathway
ENSG00000206282	involved_in	R-HSA-5673001	Gene	Pathway
ENSG00000206282	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000228736	involved_in	R-HSA-5684996	Gene	Pathway
ENSG00000228736	involved_in	R-HSA-5683057	Gene	Pathway
ENSG00000228736	involved_in	R-HSA-5673001	Gene	Pathway
ENSG00000228736	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000224841	involved_in	R-HSA-5684996	Gene	Pathway
ENSG00000224841	involved_in	R-HSA-5683057	Gene	Pathway
ENSG00000224841	involved_in	R-HSA-5673001	Gene	Pathway
ENSG00000224841	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000237441	involved_in	R-HSA-5684996	Gene	Pathway
ENSG00000237441	involved_in	R-HSA-5683057	Gene	Pathway
ENSG00000237441	involved_in	R-HSA-5673001	Gene	Pathway
ENSG00000237441	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000237825	involved_in	R-HSA-5684996	Gene	Pathway
ENSG00000237825	involved_in	R-HSA-5683057	Gene	Pathway
ENSG00000237825	involved_in	R-HSA-5673001	Gene	Pathway
ENSG00000237825	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000130702	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000130702	involved_in	R-HSA-9006934	Gene	Pathway
ENSG00000130702	annotated_with	GO:0009887	Gene	GO
ENSG00000108349	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000108349	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000128564	involved_in	R-HSA-187037	Gene	Pathway
ENSG00000128564	involved_in	R-HSA-9006934	Gene	Pathway
ENSG00000128564	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000128564	involved_in	R-HSA-166520	Gene	Pathway
ENSG00000112499	annotated_with	GO:0010628	Gene	GO
ENSG00000155962	annotated_with	GO:0007165	Gene	GO
ENSG00000144061	annotated_with	GO:0007165	Gene	GO
ENSG00000156711	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000156711	involved_in	R-HSA-194138	Gene	Pathway
ENSG00000156711	involved_in	R-HSA-9006934	Gene	Pathway
ENSG00000156711	involved_in	R-HSA-4420097	Gene	Pathway
ENSG00000147162	annotated_with	GO:0007165	Gene	GO
ENSG00000179593	annotated_with	GO:0008285	Gene	GO
ENSG00000170836	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000170836	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000170836	annotated_with	GO:0008285	Gene	GO
ENSG00000170836	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000113262	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000140650	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000182185	involved_in	R-HSA-9704331	Gene	Pathway
ENSG00000182185	involved_in	R-HSA-9675136	Gene	Pathway
ENSG00000182185	involved_in	R-HSA-9704646	Gene	Pathway
ENSG00000182185	involved_in	R-HSA-9701192	Gene	Pathway
ENSG00000182185	involved_in	R-HSA-9701193	Gene	Pathway
ENSG00000182185	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000182185	involved_in	R-HSA-5693532	Gene	Pathway
ENSG00000113356	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000109452	annotated_with	GO:0007165	Gene	GO
ENSG00000113732	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000113732	involved_in	R-HSA-9006934	Gene	Pathway
ENSG00000113732	involved_in	R-HSA-74752	Gene	Pathway
ENSG00000078900	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000078900	annotated_with	GO:0045893	Gene	GO
ENSG00000078900	involved_in	R-HSA-5633007	Gene	Pathway
ENSG00000078900	involved_in	R-HSA-3700989	Gene	Pathway
ENSG00000078900	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000078900	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000109101	annotated_with	GO:0009887	Gene	GO
ENSG00000170775	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000171720	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000171720	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000171720	involved_in	R-HSA-5663202	Gene	Pathway
ENSG00000171720	involved_in	R-HSA-9006931	Gene	Pathway
ENSG00000171720	involved_in	R-HSA-9006934	Gene	Pathway
ENSG00000171720	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000171720	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000171720	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000171720	annotated_with	GO:0001934	Gene	GO
ENSG00000089685	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000089685	annotated_with	GO:0008284	Gene	GO
ENSG00000089685	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000089685	involved_in	R-HSA-3700989	Gene	Pathway
ENSG00000089685	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000089685	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000184012	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000133704	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000133704	annotated_with	GO:0007165	Gene	GO
ENSG00000105464	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000105464	involved_in	R-HSA-5684996	Gene	Pathway
ENSG00000105464	involved_in	R-HSA-5683057	Gene	Pathway
ENSG00000105464	involved_in	R-HSA-5673001	Gene	Pathway
ENSG00000131142	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000117877	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000164342	annotated_with	GO:0007165	Gene	GO
ENSG00000164342	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000164342	annotated_with	GO:0010628	Gene	GO
ENSG00000275152	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000275095	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000149260	annotated_with	GO:0007165	Gene	GO
ENSG00000056998	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000143333	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000106636	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000136243	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000136243	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000162704	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000162704	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000144231	involved_in	R-HSA-73857	Gene	Pathway
ENSG00000144231	involved_in	R-HSA-8939211	Gene	Pathway
ENSG00000144231	involved_in	R-HSA-190236	Gene	Pathway
ENSG00000144231	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000144231	involved_in	R-HSA-3700989	Gene	Pathway
ENSG00000144231	involved_in	R-HSA-9006931	Gene	Pathway
ENSG00000144231	involved_in	R-HSA-9006934	Gene	Pathway
ENSG00000144231	involved_in	R-HSA-212436	Gene	Pathway
ENSG00000144231	involved_in	R-HSA-5654738	Gene	Pathway
ENSG00000144231	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000144231	involved_in	R-HSA-74160	Gene	Pathway
ENSG00000134852	annotated_with	GO:0045893	Gene	GO
ENSG00000134852	annotated_with	GO:0007165	Gene	GO
ENSG00000003402	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-2219528	Gene	Pathway
ENSG00000070193	annotated_with	GO:0000165	Gene	GO
ENSG00000070193	involved_in	R-HSA-5683057	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-74751	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-109704	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-2404192	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-1643685	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-199418	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-5654700	Gene	Pathway
ENSG00000070193	annotated_with	GO:0008284	Gene	GO
ENSG00000070193	involved_in	R-HSA-162582	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-5654736	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-5684996	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-5673001	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-9006934	Gene	Pathway
ENSG00000070193	annotated_with	GO:0009887	Gene	GO
ENSG00000070193	annotated_with	GO:0001934	Gene	GO
ENSG00000070193	involved_in	R-HSA-2428924	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-190236	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-5654699	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-5654696	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-5663202	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-5654688	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-5654693	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-5654687	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-2219530	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-2428928	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-5654738	Gene	Pathway
ENSG00000070193	annotated_with	GO:0010628	Gene	GO
ENSG00000070193	involved_in	R-HSA-74752	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-5654689	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-1257604	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-112399	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-6811558	Gene	Pathway
ENSG00000070193	involved_in	R-HSA-1226099	Gene	Pathway
